ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x4dd9 ,HYDRES010DEL03 ,22,4.6,17.428294,78.404423,17.458294,78.434423,28-03-2022,18:25:00,18:30:00,conditions Windy,Medium ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x5841 ,HYDRES02DEL01 ,37,4.6,17.41233,78.449654,17.42233,78.459654,05-04-2022,10:25:00,10:40:00,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 19
0xc6a9 ,GOARES11DEL03 ,25,4.2,15.544419,73.755736,15.604419,73.815736,15-02-2022,20:35:00,20:50:00,conditions Sunny,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 46
0x7cc ,VADRES04DEL02 ,22,4,0.0,0.0,0.05,0.05,15-03-2022,23:50:00,00:05:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 15
0x3c6a ,CHENRES07DEL02 ,34,4.7,13.081878,80.248519,13.161878,80.328519,08-03-2022,18:10:00,18:25:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 44
0xd1c0 ,KNPRES13DEL02 ,24,4.5,26.481547,80.299775,26.561547,80.379775,18-02-2022,22:40:00,22:55:00,conditions Fog,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 29
0xac84 ,BANGRES15DEL02 ,34,4.2,12.975377,77.696664,13.105377,77.826664,06-03-2022,18:35:00,18:40:00,conditions Fog,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 34
0x1b7d ,MUMRES19DEL01 ,33,4.7,19.131141,72.813074,19.17114,72.853074,09-03-2022,14:00:00,14:10:00,conditions Cloudy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 26
0x538f ,RANCHIRES01DEL01 ,22,4.8,23.416792,85.316842,23.486792,85.386842,20-03-2022,19:30:00,19:35:00,conditions Stormy,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 28
0x7b1d ,JAPRES08DEL02 ,30,4.9,26.910262,75.783013,26.930262,75.803013,13-03-2022,10:45:00,11:00:00,conditions Fog,Low ,1,Meal ,scooter ,1,No ,Urban ,(min) 15
0x55d3 ,BANGRES08DEL02 ,25,4.1,12.906229,77.596791,12.926229,77.616791,03-03-2022,11:00:00,11:05:00,conditions Windy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 18
0x3f7c ,MYSRES19DEL02 ,25,4.9,12.334022,76.618203,12.384022,76.668203,15-03-2022,17:45:00,18:00:00,conditions Sunny,Medium ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 10
0x157e ,MYSRES18DEL01 ,27,4.8,12.337928,76.617889,12.377928,76.657889,19-03-2022,16:45:00,16:55:00,conditions Cloudy,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 14
0x4367 ,HYDRES07DEL01 ,34,3.9,17.424114,78.347554,17.494114,78.417554,06-03-2022,21:55:00,22:10:00,conditions Stormy,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 36
0x66d9 ,VADRES17DEL03 ,39,4.6,0.0,0.0,0.03,0.03,03-03-2022,22:25:00,22:35:00,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0,No ,Urban ,(min) 16
0xcfbb ,ALHRES06DEL01 ,29,5,0.0,0.0,0.07,0.07,12-02-2022,20:20:00,20:25:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0xc19d ,KOLRES18DEL02 ,34,4.7,22.569367,88.433187,22.589367,88.453187,13-02-2022,10:30:00,10:45:00,conditions Windy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xc72a ,KOCRES15DEL01 ,26,4.9,10.027364,76.308258,10.137364,76.418258,18-02-2022,20:30:00,20:40:00,conditions Windy,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 24
0xa1ed ,INDORES02DEL01 ,35,4.4,22.651847,75.881991,22.691847,75.921991,05-03-2022,12:55:00,13:00:00,conditions Cloudy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 32
0x98e0 ,COIMBRES06DEL02 ,37,4.8,11.021278,76.995017,11.101278,77.075017,08-03-2022,21:40:00,21:45:00,conditions Stormy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x7f5c ,MUMRES02DEL01 ,28,4.8,19.221315,72.862381,19.331315,72.972381,31-03-2022,23:40:00,23:55:00,conditions Cloudy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 28
0x4834 ,CHENRES05DEL03 ,31,4.7,13.058616,80.264151,13.088616,80.294151,05-03-2022,22:10:00,22:15:00,conditions Sandstorms,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 28
0x4bc4 ,BANGRES19DEL02 ,31,4,12.914264,77.6784,12.934264,77.6984,28-03-2022,09:40:00,09:50:00,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x829a ,CHENRES14DEL01 ,34,4,13.026279,80.174568,13.066279,80.214568,05-03-2022,17:00:00,17:05:00,conditions Windy,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 31
0xc097 ,BHPRES01DEL03 ,36,4.8,-23.211529,77.419399,23.241529,77.449399,15-02-2022,21:35:00,21:45:00,conditions Sandstorms,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 28
0x110a ,INDORES16DEL02 ,31,4.7,22.744648,75.894377,22.794648,75.944377,05-04-2022,23:00:00,23:15:00,conditions Stormy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 25
0x5d57 ,VADRES04DEL01 ,21,4.9,0.0,0.0,0.11,0.11,20-03-2022,23:35:00,23:45:00,conditions Sunny,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 22
0xb620 ,RANCHIRES03DEL03 ,32,4.5,0.0,0.0,0.06,0.06,13-03-2022,23:35:00,23:40:00,conditions Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 20
0x925e ,BANGRES13DEL01 ,26,4.7,12.935662,77.61413,13.045662,77.72413,12-03-2022,20:50:00,20:55:00,conditions Fog,Jam ,0,Snack ,motorcycle ,3,No ,Metropolitian ,(min) 48
0xc10f ,GOARES12DEL01 ,NaN ,NaN ,15.516833,73.768172,15.556833,73.808172,15-02-2022,NaN ,15:55:00,conditions NaN,NaN ,3,Meal ,bicycle ,1,No ,Metropolitian ,(min) 29
0xdccc ,LUDHRES02DEL01 ,33,4.9,0.0,0.0,0.04,0.04,11-02-2022,16:40:00,16:45:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,0,No ,Urban ,(min) 21
0x43e3 ,INDORES16DEL02 ,39,4.4,22.744648,75.894377,22.824648,75.974377,02-03-2022,17:50:00,18:00:00,conditions Fog,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 41
0x6713 ,MYSRES11DEL03 ,35,4.9,12.323225,76.630028,12.413225,76.720028,10-03-2022,19:50:00,20:05:00,conditions Fog,Jam ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 46
0x9315 ,JAPRES03DEL03 ,30,4.9,26.913483,75.803139,27.003483,75.893139,18-03-2022,21:40:00,21:50:00,conditions Stormy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 44
0xd680 ,GOARES16DEL01 ,22,4.9,15.498603,73.826911,15.508603,73.836911,11-02-2022,08:55:00,09:00:00,conditions Windy,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 17
0xb7d8 ,MYSRES07DEL02 ,24,4.4,12.325461,76.632278,12.345461,76.652278,15-03-2022,10:15:00,10:25:00,conditions Windy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 26
0xbda1 ,SURRES13DEL03 ,39,4.6,21.170096,72.789122,21.260096,72.879122,18-03-2022,21:20:00,21:25:00,conditions Sunny,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 29
0x28b2 ,COIMBRES03DEL01 ,22,4.6,11.025083,77.015393,11.095083,77.085393,23-03-2022,20:50:00,21:00:00,conditions Windy,Jam ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 20
0x5a6b ,CHENRES04DEL01 ,37,4.4,13.02978,80.208812,13.09978,80.278812,29-03-2022,20:20:00,20:30:00,conditions Windy,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 39
0x548b ,HYDRES17DEL01 ,37,4.4,17.451976,78.385883,17.461976,78.395883,05-03-2022,12:00:00,12:10:00,conditions Stormy,High ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 38
0x810b ,BANGRES03DEL03 ,32,4.7,12.979166,77.640709,13.069166,77.730709,14-03-2022,20:55:00,21:00:00,conditions Sunny,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 22
0x85df ,HYDRES09DEL03 ,39,4.7,17.431668,78.408321,17.521668,78.498321,06-03-2022,21:10:00,21:25:00,conditions Sunny,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x20d6 ,COIMBRES07DEL01 ,21,4.3,10.96185,76.971082,11.07185,77.081082,31-03-2022,21:20:00,21:25:00,conditions Fog,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,(min) 32
0x4516 ,BANGRES01DEL02 ,38,5,12.933284,77.615428,12.953284,77.635428,03-04-2022,10:35:00,10:45:00,conditions Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x9674 ,PUNERES07DEL02 ,33,4.3,18.546947,73.900626,18.676947,74.030626,08-03-2022,19:20:00,19:30:00,conditions Stormy,Jam ,2,Drinks ,scooter ,1,No ,Urban ,(min) 40
0xc81a ,GOARES010DEL01 ,34,4.7,15.546594,73.760431,15.586594,73.800431,17-02-2022,14:50:00,14:55:00,conditions Cloudy,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 32
0x77bb ,PUNERES01DEL02 ,29,2.5,18.569156,73.774723,18.699156,73.904723,20-03-2022,22:25:00,22:35:00,conditions Sunny,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 44
0xa2f2 ,HYDRES16DEL03 ,37,4.3,17.440827,78.393391,17.530827,78.483391,12-03-2022,22:15:00,22:30:00,conditions Cloudy,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 35
0x330f ,SURRES05DEL01 ,20,4.9,21.175104,72.804342,21.285104,72.914342,12-03-2022,18:15:00,18:25:00,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x4873 ,MUMRES12DEL01 ,20,5,19.207222,72.972281,19.247222,73.012281,19-03-2022,12:30:00,12:45:00,conditions Fog,High ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 29
0x9800 ,MUMRES01DEL03 ,37,4.7,19.12663,72.829976,19.18663,72.889976,15-03-2022,23:30:00,23:45:00,conditions Cloudy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 16
0x59e9 ,PUNERES20DEL01 ,22,5,18.592718,73.773572,18.602718,73.783572,28-03-2022,08:40:00,08:55:00,conditions Cloudy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 17
0x942e ,VADRES07DEL03 ,26,4.6,0.0,0.0,0.06,0.06,30-03-2022,18:40:00,18:45:00,conditions Sunny,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 12
0xc59a ,LUDHRES12DEL03 ,26,4.6,30.893244,75.821817,30.983244,75.911817,14-02-2022,17:35:00,17:45:00,conditions Sunny,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xe1c6 ,GOARES15DEL01 ,32,4.4,15.51315,73.78346,15.58315,73.853459,14-02-2022,21:50:00,21:55:00,conditions Cloudy,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 43
0x3926 ,JAPRES09DEL02 ,23,4.6,26.911378,75.789034,27.041378,75.919034,31-03-2022,23:55:00,00:10:00,conditions Windy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 19
0x2a6a ,MUMRES02DEL02 ,23,4.6,19.221315,72.862381,19.241315,72.882381,11-03-2022,10:15:00,10:30:00,conditions Cloudy,Low ,2,Meal ,electric_scooter ,1,No ,Urban ,(min) 10
0xdeab ,LUDHRES14DEL03 ,26,4.4,30.892978,75.821847,30.982978,75.911847,16-02-2022,21:10:00,21:25:00,conditions Fog,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 31
0x20c3 ,MYSRES04DEL02 ,27,4.5,12.3085,76.665808,12.3885,76.745808,23-03-2022,19:55:00,20:05:00,conditions Windy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 25
0x9dd7 ,COIMBRES07DEL02 ,33,4.4,10.96185,76.971082,11.04185,77.051082,02-04-2022,18:35:00,18:45:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 38
0xde4 ,BANGRES07DEL03 ,NaN ,NaN ,12.978453,77.643685,13.038453,77.703685,26-03-2022,NaN ,23:35:00,conditions Sunny,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 17
0x6b6d ,RANCHIRES11DEL01 ,39,4,23.359194,85.325447,23.369194,85.335447,19-03-2022,08:35:00,08:40:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 21
0xa347 ,HYDRES15DEL02 ,29,4.5,17.45971,78.368855,17.53971,78.448855,25-03-2022,20:10:00,20:25:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x3593 ,MUMRES18DEL01 ,20,4.6,19.1093,72.825451,19.1193,72.835451,11-03-2022,09:10:00,09:20:00,conditions Sandstorms,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 16
0x1ae3 ,VADRES13DEL02 ,25,4.8,22.310237,73.158921,22.440237,73.288921,04-03-2022,19:35:00,19:40:00,conditions Sunny,Jam ,1,Snack ,motorcycle ,0,No ,Urban ,(min) 11
0x823c ,MUMRES02DEL01 ,20,5,19.221315,72.862381,19.261315,72.902381,17-03-2022,14:50:00,15:00:00,conditions Cloudy,High ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,(min) 22
0x28df ,JAPRES02DEL03 ,23,4.8,26.914142,75.805704,26.974142,75.865704,24-03-2022,23:10:00,23:15:00,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 11
0xb551 ,JAPRES12DEL02 ,24,4.6,26.902908,75.792934,26.922908,75.812934,24-03-2022,08:20:00,08:25:00,conditions Fog,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 15
0x125d ,MYSRES11DEL03 ,25,4.8,12.323225,76.630028,12.353225,76.660028,15-03-2022,18:30:00,18:40:00,conditions Stormy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 15
0xd2e1 ,KOLRES14DEL03 ,37,4.8,22.552996,88.35231,22.612996,88.41231,13-02-2022,18:30:00,18:35:00,conditions Sandstorms,Medium ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 26
0xb82a ,MUMRES12DEL01 ,39,4,19.207222,72.972281,19.317222,73.082281,14-03-2022,22:25:00,22:40:00,conditions Fog,Low ,0,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 38
0x23ff ,SURRES20DEL01 ,33,4.6,21.15276,72.778059,21.19276,72.818059,01-04-2022,17:00:00,17:05:00,conditions Fog,Medium ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 29
0x9c4a ,COIMBRES05DEL01 ,25,4.6,11.022169,76.999594,11.032169,77.009594,03-03-2022,09:35:00,09:50:00,conditions Fog,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 14
0x8abb ,BANGRES06DEL02 ,32,4.8,12.979096,77.640625,12.999096,77.660625,07-03-2022,09:00:00,09:15:00,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 19
0x6278 ,RANCHIRES01DEL02 ,37,4.8,23.416792,85.316842,23.436792,85.336842,30-03-2022,08:20:00,08:30:00,conditions Sunny,Low ,2,Buffet ,motorcycle ,0,No ,Urban ,(min) 10
0xc686 ,KOLRES12DEL02 ,31,4.5,22.551084,88.354127,22.571084,88.374127,13-02-2022,09:20:00,09:35:00,conditions Fog,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 16
0xaed3 ,COIMBRES08DEL03 ,32,4.9,11.001852,76.976268,11.061852,77.036268,15-03-2022,18:00:00,18:15:00,conditions Sandstorms,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 31
0xdedf ,KOCRES11DEL01 ,29,5,10.006881,76.345397,10.016881,76.355397,17-02-2022,09:15:00,09:20:00,conditions Fog,Low ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 17
0xd027 ,GOARES13DEL02 ,30,4.9,15.506205,73.766668,15.556205,73.816668,15-02-2022,22:25:00,22:35:00,conditions Sunny,Low ,2,Snack ,scooter ,0,No ,Urban ,(min) 13
0x408f ,SURRES19DEL01 ,26,4.7,21.149669,72.772629,21.219669,72.842629,25-03-2022,21:40:00,21:55:00,conditions Sunny,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 24
0xaa14 ,SURRES05DEL03 ,20,4.9,21.175104,72.804342,21.235104,72.864342,15-03-2022,17:40:00,17:50:00,conditions Sunny,Medium ,2,Meal ,electric_scooter ,0,No ,Urban ,(min) 10
0x2b17 ,HYDRES17DEL01 ,29,4.7,17.451976,78.385883,17.461976,78.395883,26-03-2022,09:40:00,09:45:00,conditions Sunny,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 14
0xe0f4 ,KOLRES04DEL03 ,28,4.7,22.538731,88.364878,22.568731,88.394878,17-02-2022,22:40:00,22:55:00,conditions Sandstorms,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 14
0x1dd4 ,HYDRES16DEL02 ,30,4.9,17.440827,78.393391,17.460827,78.413391,05-03-2022,10:00:00,10:15:00,conditions Cloudy,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,(min) 20
0x7a10 ,HYDRES20DEL01 ,30,4.7,17.483216,78.552111,17.523216,78.592111,28-03-2022,13:55:00,14:00:00,conditions Sunny,High ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 21
0x6934 ,HYDRES15DEL03 ,28,4,17.45971,78.368855,17.51971,78.428855,05-04-2022,23:00:00,23:05:00,conditions Windy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 20
0x116a ,JAPRES13DEL02 ,NaN ,NaN ,26.846156,75.8023,26.976156,75.9323,14-03-2022,NaN ,23:50:00,conditions Windy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 25
0x8730 ,JAPRES09DEL03 ,29,4.8,26.911378,75.789034,27.001378,75.879034,16-03-2022,17:15:00,17:20:00,conditions Stormy,Medium ,1,Meal ,scooter ,1,No ,Urban ,(min) 26
0x334f ,HYDRES06DEL02 ,25,4.9,17.455894,78.375467,17.585894,78.505467,18-03-2022,21:45:00,21:50:00,conditions Stormy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 25
0xa67b ,MYSRES08DEL01 ,24,4.7,12.297954,76.665169,12.307954,76.675169,07-03-2022,11:10:00,11:20:00,conditions Cloudy,High ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 32
0x7a38 ,CHENRES14DEL03 ,33,4.7,13.026279,80.174568,13.116279,80.264568,27-03-2022,20:15:00,20:20:00,conditions Stormy,Jam ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xd547 ,LUDHRES03DEL03 ,39,4.8,30.88722,75.804893,30.94722,75.864893,11-02-2022,22:10:00,22:20:00,conditions Windy,Low ,1,Meal ,motorcycle ,1,No ,Urban ,(min) 20
0x18a5 ,JAPRES11DEL03 ,21,4.5,26.90294,75.793007,26.99294,75.883007,02-04-2022,23:15:00,23:20:00,conditions Sandstorms,Low ,2,Buffet ,scooter ,0,No ,NaN ,(min) 11
0x5703 ,SURRES20DEL02 ,24,4.6,21.15276,72.778059,21.17276,72.798059,21-03-2022,10:50:00,10:55:00,conditions Cloudy,Low ,1,Snack ,scooter ,1,No ,Urban ,(min) 13
0x837 ,SURRES12DEL03 ,NaN ,NaN ,21.183434,72.814492,21.273434,72.904492,14-03-2022,NaN ,22:30:00,conditions Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x8139 ,PUNERES20DEL01 ,35,4.7,18.592718,73.773572,18.662718,73.843572,12-03-2022,22:25:00,22:35:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x2553 ,JAPRES16DEL02 ,39,4.6,26.849596,75.800512,26.979596,75.930512,08-03-2022,18:00:00,18:15:00,conditions Sandstorms,Medium ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 27
0x71a1 ,BANGRES18DEL01 ,22,4.6,12.913041,77.683237,12.953041,77.723237,01-03-2022,13:00:00,13:15:00,conditions Cloudy,High ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 24
0x4586 ,CHENRES14DEL02 ,33,4.3,13.026279,80.174568,13.076279,80.224568,05-03-2022,19:20:00,19:35:00,conditions Fog,Jam ,2,Snack ,electric_scooter ,0,No ,Metropolitian ,(min) 37
0x2a92 ,SURRES13DEL01 ,29,4.4,21.170096,72.789122,21.210096,72.829122,01-04-2022,12:15:00,12:20:00,conditions Sunny,High ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,(min) 43
0x6f7 ,PUNERES11DEL02 ,NaN ,NaN ,18.533811,73.899315,18.663811,74.029315,25-03-2022,NaN ,20:10:00,conditions Windy,Jam ,1,Meal ,motorcycle ,1,No ,NaN ,(min) 18
0x43bf ,COIMBRES06DEL01 ,22,4.7,11.021278,76.995017,11.061278,77.035017,30-03-2022,15:45:00,15:50:00,conditions Sunny,Medium ,2,Meal ,motorcycle ,0,No ,Urban ,(min) 14
0x97c6 ,MYSRES17DEL01 ,22,4.7,12.326356,76.619103,12.366356,76.659103,24-03-2022,12:10:00,12:20:00,conditions Fog,High ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 20
0xcee8 ,AGRRES12DEL02 ,24,4.8,27.165108,78.015053,27.295108,78.145053,12-02-2022,21:25:00,21:35:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 47
0xd333 ,DEHRES13DEL03 ,21,4.4,30.366322,78.070453,30.456322,78.160453,12-02-2022,17:15:00,17:20:00,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 34
0xdc1 ,SURRES010DEL02 ,NaN ,NaN ,21.17106,72.789292,21.30106,72.919292,20-03-2022,NaN ,21:00:00,conditions NaN,NaN ,3,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 33
0x9d78 ,COIMBRES20DEL03 ,20,4.7,10.994136,76.963303,11.084136,77.053303,12-03-2022,17:40:00,17:55:00,conditions Sunny,Medium ,1,Snack ,scooter ,NaN ,No ,NaN ,(min) 12
0x7971 ,SURRES11DEL03 ,35,4.9,21.157735,72.768778,21.247735,72.858778,06-04-2022,23:15:00,23:30:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 22
0xa0a1 ,MYSRES04DEL02 ,33,4.1,12.3085,76.665808,12.3285,76.685808,28-03-2022,09:20:00,09:30:00,conditions Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 34
0xbb53 ,MYSRES05DEL01 ,36,4.6,12.323978,76.627961,12.363978,76.667961,03-04-2022,14:40:00,14:45:00,conditions Sandstorms,High ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x6219 ,RANCHIRES010DEL02 ,31,5,23.354422,85.3329,23.484422,85.4629,27-03-2022,18:45:00,19:00:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,3,No ,Semi-Urban ,(min) 46
0x92b3 ,CHENRES14DEL02 ,37,4.7,13.026279,80.174568,13.076279,80.224568,03-03-2022,20:55:00,21:10:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 30
0x5de1 ,SURRES04DEL03 ,36,4.9,21.173493,72.801953,21.233493,72.861953,05-04-2022,17:25:00,17:30:00,conditions Cloudy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 16
0x2a1a ,VADRES02DEL02 ,24,4.8,0.0,0.0,0.02,0.02,26-03-2022,10:30:00,10:45:00,conditions Sunny,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x94aa ,VADRES010DEL02 ,27,4.6,22.310329,73.169083,22.390329,73.249083,23-03-2022,19:00:00,19:10:00,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 30
0xf5c ,MYSRES04DEL02 ,30,5,12.3085,76.665808,12.3285,76.685808,07-03-2022,11:20:00,11:25:00,conditions Stormy,High ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 32
0x21ac ,CHENRES15DEL01 ,21,4.6,13.026286,80.275235,13.136286,80.385235,06-03-2022,17:20:00,17:30:00,conditions Sandstorms,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 25
0xa6ed ,COIMBRES01DEL03 ,23,4.9,11.016298,76.972076,11.106298,77.062076,10-03-2022,21:15:00,21:20:00,conditions Windy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 37
0x514d ,JAPRES08DEL01 ,29,4.2,26.910262,75.783013,26.920262,75.793013,24-03-2022,11:50:00,12:00:00,conditions Cloudy,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 31
0x9a3 ,VADRES12DEL03 ,22,4.9,0.0,0.0,0.06,0.06,26-03-2022,19:50:00,19:55:00,conditions Sandstorms,Jam ,2,Buffet ,electric_scooter ,1,No ,Urban ,(min) 22
0x8d85 ,RANCHIRES16DEL02 ,38,4.6,23.371292,85.327872,23.501292,85.457872,23-03-2022,17:30:00,17:35:00,conditions Sandstorms,Medium ,1,Snack ,scooter ,0,No ,Urban ,(min) 22
0xb868 ,COIMBRES20DEL03 ,29,4.5,10.994136,76.963303,11.054136,77.023303,15-03-2022,17:30:00,17:40:00,conditions Fog,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 27
0x720c ,INDORES05DEL02 ,25,4.1,22.727021,75.884167,22.747021,75.904167,28-03-2022,10:25:00,10:30:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x3e46 ,SURRES09DEL02 ,39,3.5,21.175975,72.795503,21.255975,72.875503,02-04-2022,19:00:00,19:10:00,conditions Stormy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 38
0x4e40 ,INDORES09DEL03 ,30,4.8,22.725835,75.887648,22.755835,75.917648,07-03-2022,20:30:00,20:40:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 28
